element_type;id;alias
71;26;S1TS-CLV-017;
71;27;S1TS-CLV-018;
71;28;S1TS-CLV-019;
71;29;S1TS-CLV-020;
71;30;S1TS-CLV-021;
71;31;S1TS-CLV-022;
71;32;S1TS-CLV-023;
71;33;S1TS-CLV-024;
71;34;S1TS-CLV-025;
71;35;S1TS-CLV-026;
71;36;S1TS-CLV-027;
71;37;S1TS-CLV-028;
71;38;S1TS-CLV-029;
71;39;S1TS-CLV-030;
71;40;S1TS-CLV-031;
71;41;S1TS-CLV-032;
71;42;S1TS-CLV-033;
71;43;S1TN-CLV-004;
71;44;S1TN-CLV-005;
71;45;S1TN-CLV-006;
71;46;S1TS-CLV-034;
71;47;S1TS-CLV-035;
71;48;S1TS-CLV-036;
71;49;S1TS-CLV-037;
71;50;S1TS-CLV-038;
71;51;S1TS-CLV-039;
71;52;SIGO-CLV-002;
71;53;S1TN-CLV-001;
71;54;S1TN-CLV-002;
71;55;S1TN-CLV-003;
71;56;IVEN-PMV-001;
71;57;ICEP-PMV-001;
71;58;S1TN-PMV-001;
71;59;S1TN-PMV-002;
71;60;S1TS-PMV-001;
71;61;S1TS-PMV-002;
71;62;S1TS-PMV-003;
71;63;S1TS-PMV-004;
71;64;SCNO-AFL-001;
71;65;S1TS-AFL-001;
71;66;S1TS-AFL-002;
71;67;S1TS-AFL-003;
71;68;S1TS-AFL-004;
71;69;S1TS-AFL-005;
71;70;S1TS-AFL-006;
71;71;SCNO-AFL-002;
71;72;SCNO-AFL-003;
71;73;SCNO-AFL-004;
71;74;SCNO-AFL-005;
71;75;S1TS-AFL-007;
71;76;S1TS-AFL-008;
71;77;S1TS-AFL-009;
71;78;S1TS-AFL-010;
71;79;S1TS-AFL-011;
71;80;S1TS-AFL-012;
71;81;SAEB-AFL-001;
71;82;S1TS-AFL-013;
71;83;S1TS-AFL-014;
71;84;S1TS-AFL-015;
71;85;S1TS-AFL-016;
71;86;S1TS-AFL-017;
71;87;S1TS-AFL-018;
71;88;SIGO-AFL-001;
71;89;S1TN-AFL-001;
71;90;S1TN-AFL-002;
71;91;S1TN-AFL-003;
71;92;S1TS-AFL-019;
71;93;S1TS-AFL-020;
71;94;S1TS-AFL-021;
71;95;S1TN-PMV-003;
71;96;INKP-PMV-001;
71;97;IVIP-PMV-001;
71;98;IPRO-PMV-001;
71;99;ICCO-PMV-001;
71;100;ICCP-PMV-001;
71;101;IBTO-PMV-001;
71;102;SAPR-AFL-001;
71;103;ICNP-AFL-001;
71;104;INKP-AFL-001;
71;105;INKP-AFL-002;
71;106;SMPS-AFL-001;
71;107;SMPS-AFL-002;
71;108;ICNP-AFL-002;
71;109;INKP-AFL-003;
71;110;INKP-AFL-004;
71;111;ICNP-AFL-003;
71;112;IVIP-AFL-001;
71;113;S2TS-AFL-001;
71;114;S2TS-AFL-002;
71;115;S2TS-AFL-003;
71;116;S2TN-AFL-041;
71;117;S2TN-AFL-042;
71;118;S2TN-AFL-043;
71;119;S2TS-AFL-004;
71;120;S2TS-AFL-005;
71;121;S2TS-AFL-006;
71;122;S2TN-AFL-038;
71;123;S2TN-AFL-039;
71;124;S2TN-AFL-040;
71;125;IPRO-AFL-001;
71;126;S2TS-AFL-007;
71;127;S2TS-AFL-008;
71;128;S2TS-AFL-009;
71;129;S2TN-AFL-034;
71;130;S2TN-AFL-035;
71;131;S2TN-AFL-036;
71;132;S2TN-AFL-037;
71;133;S2TS-AFL-010;
71;134;S2TS-AFL-011;
71;135;S2TS-AFL-012;
71;136;S2TN-AFL-031;
71;137;S2TN-AFL-032;
71;138;S2TN-AFL-033;
71;139;S2TN-AFL-027;
71;140;S2TN-AFL-028;
71;141;S2TN-AFL-029;
71;142;S2TN-AFL-030;
71;144;S2TS-AFL-015;
71;145;S2TS-AFL-016;
71;146;S2TS-AFL-017;
71;147;ICCO-AFL-001;
71;148;S2TS-AFL-019;
71;149;S2TS-AFL-020;
71;150;S2TS-AFL-021;
71;151;S2TS-AFL-022;
71;152;S2TS-AFL-023;
71;153;S2TN-AFL-024;
71;154;S2TN-AFL-025;
71;155;S2TN-AFL-026;
71;156;S2TS-AFL-024;
71;157;S2TS-AFL-025;
71;158;S2TS-AFL-026;
71;159;S2TN-AFL-021;
71;160;S2TN-AFL-022;
71;161;S2TN-AFL-023;
71;162;ICCP-AFL-001;
71;163;S2TS-AFL-027;
71;164;S2TS-AFL-028;
71;165;S2TS-AFL-029;
71;166;S2TN-AFL-017;
71;167;S2TN-AFL-018;
71;168;S2TN-AFL-019;
71;169;S2TN-AFL-020;
71;170;S2TS-AFL-030;
71;171;S2TS-AFL-031;
71;172;S2TS-AFL-032;
71;173;S2TN-AFL-014;
71;174;S2TN-AFL-015;
71;175;S2TN-AFL-016;
71;176;S2TN-AFL-011;
71;177;S2TN-AFL-012;
71;178;S2TN-AFL-013;
71;179;S2TS-AFL-033;
71;180;S2TS-AFL-034;
71;181;S2TS-AFL-035;
71;182;S2TS-AFL-036;
71;183;IBTO-AFL-001;
71;184;S2TS-AFL-037;
71;185;S2TS-AFL-038;
71;186;S2TS-AFL-039;
71;187;S2TN-AFL-007;
71;188;S2TN-AFL-008;
71;189;S2TN-AFL-009;
71;190;S2TS-AFL-040;
71;191;S2TS-AFL-041;
71;192;S2TS-AFL-042;
71;193;S2TS-AFL-043;
71;194;S2TN-AFL-004;
71;195;S2TN-AFL-005;
71;196;S2TN-AFL-006;
71;197;SBTP-AFL-001;
71;198;SBTP-AFL-002;
71;199;S2TS-AFL-044;
71;200;S2TS-AFL-045;
71;201;S2TS-AFL-046;
71;202;S2TN-AFL-001;
71;203;S2TN-AFL-002;
71;204;S2TN-AFL-003;
71;205;INKO-CLV-001;
71;206;SAPR-CLV-001;
71;207;SMPN-CLV-001;
71;208;ICNP-CLV-001;
71;209;SMPS-CLV-001;
71;210;SNKO-CLV-001;
71;211;SNKO-CLV-002;
71;212;SMPS-CLV-002;
71;213;SMPS-CLV-003;
71;214;ICNP-CLV-002;
71;215;SNKO-CLV-003;
71;216;INKP-CLV-001;
71;217;INKP-CLV-002;
71;218;ICNP-CLV-003;
71;219;INKP-CLV-003;
71;220;INKP-CLV-004;
71;221;INKP-CLV-005;
71;222;IVIP-CLV-001;
71;223;S2TN-CLV-072;
71;224;S2TN-CLV-073;
71;225;S2TN-CLV-074;
71;226;S2TS-CLV-001;
71;227;S2TS-CLV-002;
71;228;S2TS-CLV-003;
71;229;S2TN-CLV-069;
71;230;S2TN-CLV-070;
71;231;S2TN-CLV-071;
71;232;S2TS-CLV-004;
71;233;S2TS-CLV-005;
71;234;S2TS-CLV-006;
71;235;S2TN-CLV-066;
71;236;S2TN-CLV-067;
71;237;S2TN-CLV-068;
71;238;S2TS-CLV-007;
71;239;S2TS-CLV-008;
71;240;S2TS-CLV-009;
71;241;S2TN-CLV-063;
71;242;S2TN-CLV-064;
71;243;S2TN-CLV-065;
71;244;S2TS-CLV-010;
71;245;S2TS-CLV-011;
71;246;S2TS-CLV-012;
71;247;S2TN-CLV-059;
71;248;S2TN-CLV-060;
71;249;S2TN-CLV-061;
71;250;S2TN-CLV-062;
71;251;S2TS-CLV-013;
71;252;S2TS-CLV-014;
71;253;S2TS-CLV-015;
71;254;S2TN-CLV-055;
71;255;S2TN-CLV-056;
71;256;S2TN-CLV-057;
71;257;S2TN-CLV-058;
71;258;S2TS-CLV-016;
71;259;S2TS-CLV-017;
71;260;S2TS-CLV-018;
71;261;S2TS-CLV-019;
71;262;S2TS-CLV-020;
71;263;S2TS-CLV-021;
71;264;S2TN-CLV-052;
71;265;S2TN-CLV-053;
71;266;S2TN-CLV-054;
71;267;S2TN-CLV-048;
71;268;S2TN-CLV-049;
71;269;S2TN-CLV-050;
71;270;S2TN-CLV-051;
71;275;S2TS-CLV-027;
71;276;S2TS-CLV-028;
71;277;S2TS-CLV-029;
71;278;S2TN-CLV-045;
71;279;S2TN-CLV-046;
71;280;S2TN-CLV-047;
71;281;S2TS-CLV-031;
71;282;S2TS-CLV-032;
71;283;S2TS-CLV-033;
71;284;S2TS-CLV-034;
71;285;S2TS-CLV-035;
71;286;S2TN-CLV-042;
71;287;S2TN-CLV-043;
71;288;S2TN-CLV-044;
71;289;S2TS-CLV-036;
71;290;S2TS-CLV-037;
71;291;S2TS-CLV-038;
71;292;S2TN-CLV-039;
71;293;S2TN-CLV-040;
71;294;S2TN-CLV-041;
71;295;S2TS-CLV-039;
71;296;S2TS-CLV-040;
71;297;S2TS-CLV-041;
71;298;S2TS-CLV-042;
71;299;S2TS-CLV-043;
71;300;S2TS-CLV-044;
71;301;S2TN-CLV-036;
71;302;S2TN-CLV-037;
71;303;S2TN-CLV-038;
71;304;S2TN-CLV-033;
71;305;S2TN-CLV-034;
71;306;S2TN-CLV-035;
71;307;S2TS-CLV-045;
71;308;S2TS-CLV-046;
71;309;S2TS-CLV-047;
71;310;S2TN-CLV-029;
71;311;S2TN-CLV-030;
71;312;S2TN-CLV-031;
71;313;S2TN-CLV-032;
71;314;ICCP-CLV-001;
71;315;S2TS-CLV-048;
71;316;S2TS-CLV-049;
71;317;S2TS-CLV-050;
71;318;S2TN-CLV-026;
71;319;S2TN-CLV-027;
71;320;S2TN-CLV-028;
71;321;S2TS-CLV-051;
71;322;S2TS-CLV-052;
71;323;S2TS-CLV-053;
71;324;S2TN-CLV-023;
71;325;S2TN-CLV-024;
71;326;S2TN-CLV-025;
71;327;S2TS-CLV-054;
71;328;S2TS-CLV-055;
71;329;S2TS-CLV-056;
71;330;S2TN-CLV-020;
71;331;S2TN-CLV-021;
71;332;S2TN-CLV-022;
71;333;S2TN-CLV-017;
71;334;S2TN-CLV-018;
71;335;S2TN-CLV-019;
71;336;S2TS-CLV-057;
71;337;S2TS-CLV-058;
71;338;S2TS-CLV-059;
71;339;S2TS-CLV-060;
71;340;S2TS-CLV-061;
71;341;S2TS-CLV-062;
71;342;S2TS-CLV-063;
71;343;S2TN-CLV-014;
71;344;S2TN-CLV-015;
71;345;S2TN-CLV-016;
71;346;S2TS-CLV-064;
71;347;S2TS-CLV-065;
71;348;S2TS-CLV-066;
71;349;S2TN-CLV-010;
71;350;S2TN-CLV-011;
71;351;S2TN-CLV-012;
71;352;S2TS-CLV-067;
71;353;S2TS-CLV-068;
71;354;S2TS-CLV-069;
71;355;S2TN-CLV-007;
71;356;S2TN-CLV-008;
71;357;S2TN-CLV-009;
71;358;S2TS-CLV-070;
71;359;S2TS-CLV-071;
71;360;S2TS-CLV-072;
71;361;S2TS-CLV-073;
71;362;S2TN-CLV-004;
71;363;S2TN-CLV-005;
71;364;S2TN-CLV-006;
71;365;S2TS-CLV-074;
71;366;S2TS-CLV-075;
71;367;S2TS-CLV-076;
71;368;S2TN-CLV-001;
71;369;S2TN-CLV-002;
71;370;S2TN-CLV-003;
71;371;S2TS-CLV-077;
71;372;S2TS-CLV-078;
71;373;S2TS-CLV-079;
71;374;S2TS-PMV-004;
71;375;S2TN-PMV-001;
71;376;S2TS-PMV-005;
71;377;S2TS-PMV-006;
71;378;S2TN-PMV-006;
71;379;S2TN-PMV-005;
71;380;S2TN-PMV-004;
71;381;S2TN-PMV-003;
71;382;S2TN-PMV-002;
71;383;S2TS-PMV-003;
71;385;S2TS-PMV-001;
71;386;S2TS-PMV-002;
71;387;ICEO-PMV-001;
71;388;S2TS-PMV-007;
71;389;S1TN-PPV-110;
71;390;IVIP-PPV-205;
71;391;INKO-PPV-1207;
71;392;IPRO-PPV-104;
71;393;ICCO-PPV-102;
71;394;IBTO-PPV-101;
71;395;IVEN-PPV-202;
71;396;ICEO-PPV-201;
71;397;ICNP-PPV-206;
71;398;ICCP-PPV-209;
75;01;CT02-GE-001;
75;02;CT02-GE-002;
75;03;CT01-GE-001;
75;04;CT03-GE-001;
75;05;CT04-GE-001;
75;06;CT04-GE-002;
75;07;CT05-GE-001;
75;08;CT05-GE-002;
75;09;CT07-GE-001;
75;10;CT07-GE-002;
75;11;CT08-GE-001;
75;12;CT06-GE-001;
75;13;CT06-GE-002;
75;14;CT08-GE-002;
84;1;AL.SE1-S1;
84;2;AL.SE1-P1;
84;3;CT01-EMR-001;
84;4;AL.SE2-S1;
84;5;AL.SE2-P1;
84;6;CT02-EMR-001;
84;7;AL.SE3-S1;
84;8;AL.SE3-P1;
84;9;CT03-EMR-001;
84;10;AL.SE4-S1;
84;11;AL.SE4-P1;
84;12;CT04-EMR-001;
84;13;CT04-EMR-002;
84;14;AL.SE5.1-S1;
84;15;AL.SE5.1-P1;
84;16;CT05-EMR-001;
84;17;CT05-EMR-002;
84;18;AL.SE6.1-S1;
84;19;AL.SE6.1-P1;
84;20;CT06-EMR-001;
84;21;CT06-EMR-002;
84;22;AL.SE7.1-S1;
84;23;AL.SE7.1-P1;
84;24;CT07-EMR-001;
84;25;CT07-EMR-002;
84;26;AL.SE8.2.S1;
84;27;AL.SE8.1.P1;
84;28;CT08-EMR-001;
84;29;CT08-EMR-002;
84;30;AL.SE1-S2;
84;31;AL.SE1-S3;
84;32;AL.SE1-S4;
84;33;AL.SE1-P2;
84;34;AL.SE1-P3;
84;35;AL.SE2-S2;
84;36;AL.SE2-P2;
84;37;AL.SE2-P3;
84;38;AL.SE2-P4;
84;39;AL.SE2-P5;
84;40;AL.SE2-P6;
84;41;AL.SE2-P7;
84;42;AL.SE2-P8;
84;43;AL.SE2-P9;
84;44;AL.SE3-P2;
84;45;AL.SE3-P3;
84;46;AL.SE3-P4;
84;47;AL.SE3-P5;
84;48;AL.SE3-P6;
84;49;AL.SE3-P7;
84;50;AL.SE3-P8;
84;51;AL.SE3-P9;
84;52;AL.SE3-P10;
84;53;AL.SE3-P11;
84;54;AL.SE3-P12;
84;55;AL.SE3-P13;
84;56;AL.SE3-P14;
84;57;AL.SE3-P15;
84;58;AL.SE3-P16;
84;59;AL.SE3-S2;
84;60;AL.SE3-S3;
84;61;AL.SE3-S4;
84;62;AL.SE3-S5;
84;63;AL.SE3-S6;
84;64;AL.SE3-S7;
84;65;AL.SE3-S8;
84;66;AL.SE3-S9;
84;67;AL.SE3-S10;
84;68;AL.SE3-S11;
84;69;AL.SE4-P2;
84;70;AL.SE4-P3;
84;71;AL.SE4-P4;
84;72;AL.SE4-P5;
84;73;AL.SE4-P6;
84;74;AL.SE4-P7;
84;75;AL.SE4-P8;
84;76;AL.SE4-P9;
84;77;AL.SE4-P10;
84;78;AL.SE4-P11;
84;79;AL.SE4-S2;
84;80;AL.SE4-S3;
84;81;AL.SE4.2-P1;
84;82;AL.SE4.2-P2;
84;83;AL.SE4.2-P3;
84;84;AL.SE4.2-P4;
84;85;AL.SE4.2-P5;
84;86;AL.SE4.2-P6;
84;87;AL.SE4.2-P7;
84;88;AL.SE4.2-S1;
84;89;AL.SE4.2-S2;
84;90;AL.SE5.1-P2;
84;91;AL.SE5.1-P3;
84;92;AL.SE5.1-P4;
84;93;AL.SE5.1-P5;
84;94;AL.SE5.1-P6;
84;95;AL.SE5.1-P7;
84;96;AL.SE5.1-P8;
84;97;AL.SE5.1-P9;
84;98;AL.SE5.1-P10;
84;99;AL.SE5.1-P11;
84;100;AL.SE5.1-P12;
84;101;AL.SE5.1-P13;
84;102;AL.SE5.1-S2;
84;103;AL.SE5.1-S3;
84;104;AL.SE5.1-S4;
84;105;AL.SE5.2-P1;
84;106;AL.SE5.2-P2;
84;107;AL.SE5.2-P3;
84;108;AL.SE5.2-P4;
84;109;AL.SE5.2-P5;
84;110;AL.SE5.2-P6;
84;111;AL.SE5.2-P7;
84;112;AL.SE6.1-P2;
84;113;AL.SE6.1-P3;
84;114;AL.SE6.1-P4;
84;115;AL.SE6.1-P5;
84;116;AL.SE6.1-P6;
84;117;AL.SE6.1-P7;
84;118;AL.SE6.1-S2;
84;119;AL.SE6.2-P1;
84;120;AL.SE6.2-P2;
84;121;AL.SE6.2-P3;
84;122;AL.SE6.2-P4;
84;123;AL.SE6.2-P5;
84;124;AL.SE6.2-P6;
84;125;AL.SE7.1-P2;
84;126;AL.SE7.1-P3;
84;127;AL.SE7.1-P4;
84;128;AL.SE7.1-P5;
84;129;AL.SE7.1-P6;
84;130;AL.SE7.1-P7;
84;131;AL.SE7.2-P1;
84;132;AL.SE7.2-P2;
84;133;AL.SE7.2-P3;
84;134;AL.SE7.2-P4;
84;135;AL.SE7.2-P5;
84;136;AL.SE7.2-P6;
84;137;AL.SE7.2-P7;
84;138;AL.SE7.2-P8;
84;139;AL.SE8.1.P2;
84;140;AL.SE8.1.P3;
84;141;AL.SE8.2.P1;
84;142;AL.SE8.2.P2;
84;143;AL.SE8.2.P3;
84;144;AL.SE8.2.P4;
84;145;BALIZADO_CT01;
84;146;BALIZADO_CT02;
84;147;BALIZADO_CT03;
84;148;BALIZADO_CT04;
84;149;BALIZADO_CT05;
84;150;BALIZADO_CT06;
84;151;BALIZADO_CT07;
84;152;BALIZADO_CT08;
86;1;1ES2-BCI-001-BBA1;
86;2;1ES2-BCI-001-BBA2;
86;3;CT04-BCI-001-BBA1;
86;4;CT04-BCI-001-BBA2;
86;5;CT06-BCI-001-BBA1;
86;6;CT06-BCI-001-BBA2;
86;7;CT07-BCI-001-BBA1;
86;8;CT07-BCI-001-BBA2;
87;1;TANK-ALJ-1;
87;2;TANK-ALJ-2;
87;3;TANK-ALJ-3;
87;4;TANK-ALJ-4;
88;1;ALJ1-DETFLJ-PCI-1;
88;2;ALJ1-DETFLJ-PCI-2;
88;3;ALJ1-DETPR-PCI-1;
88;4;ALJ2-DETFLJ-PCI-1;
88;5;ALJ2-DETFLJ-PCI-2;
88;6;ALJ2-DETPR-PCI-1;
88;7;ALJ3-DETFLJ-PCI-1;
88;8;ALJ3-DETFLJ-PCI-2;
88;9;ALJ3-DETPR-PCI-1;
88;10;ALJ4-DETFLJ-PCI-1;
88;11;ALJ4-DETFLJ-PCI-2;
88;12;ALJ4-DETPR-PCI-1;
88;13;ALJ1-DETROOM-PCI-1;
88;14;ALJ2-DETROOM-PCI-1;
88;15;ALJ3-DETROOM-PCI-1;
88;16;ALJ4-DETROOM-PCI-1;
89;1;1ER1-ELE-001.SEAbiertaN2;
89;2;1ER2-ELE-001.SEAbiertaN2;
89;3;1ES0-ELE-001.SEAbiertaN2;
89;4;1E01-ELE-001.SEAbiertaN2;
89;5;1E02-ELE-001.SEAbiertaN2;
89;7;1E03-ELE-001.SEAbiertaN2;
89;8;1E04-ELE-001.SEAbiertaN2;
89;9;1E05-ELE-001.SEAbiertaN2;
89;10;1E06-ELE-001.SEAbiertaN2;
89;11;1E07-ELE-001.SEAbiertaN2;
89;12;1E08-ELE-001.SEAbiertaN2;
89;13;1ES1-ELE-001.SEAbiertaN2;
89;14;1ES2-ELE-001.SEAbiertaN2;
89;15;1ES3-ELE-002.SEAbiertaN2;
89;16;1ES4-ELE-002.SEAbiertaN2;
89;17;2E03-ELE-002.SEAbiertaN2;
89;18;2E04-ELE-002.SEAbiertaN2;
89;19;2E05-ELE-002.SEAbiertaN2;
89;20;2E06-ELE-002.SEAbiertaN2;
89;21;2E07-ELE-002.SEAbiertaN2;
89;22;2E08-ELE-002.SEAbiertaN2;
89;23;2E09-ELE-002.SEAbiertaN2;
89;24;2E10-ELE-002.SEAbiertaN2;
89;25;2E11-ELE-002.SEAbiertaN2;
89;26;2E12-ELE-002.SEAbiertaN2;
89;27;2E13-ELE-002.SEAbiertaN2;
89;28;2E14-ELE-002.SEAbiertaN2;
89;29;2E15-ELE-002.SEAbiertaN2;
89;30;2E16-ELE-002.SEAbiertaN2;
89;31;2E17-ELE-002.SEAbiertaN2;
89;32;2E18-ELE-002.SEAbiertaN2;
89;33;2E19-ELE-002.SEAbiertaN2;
89;34;2E20-ELE-002.SEAbiertaN2;
89;35;2E21-ELE-002.SEAbiertaN2;
89;36;2E22-ELE-002.SEAbiertaN1;
89;37;2E23-ELE-002.SEAbiertaN1;
89;38;2E24-ELE-002.SEAbiertaN2;
89;39;2E25-ELE-002.SEAbiertaN2;
89;42;2E28-ELE-002.SEAbiertaN2;
89;43;2E29-ELE-002.SEAbiertaN2;
89;44;1ES3-ELE-002.SEAbiertaN1;
89;45;1ES4-ELE-002.SEAbiertaN1;
89;46;2E03-ELE-002.SEAbiertaN1;
89;47;2E04-ELE-002.SEAbiertaN1;
89;48;2E05-ELE-002.SEAbiertaN1;
89;49;2E06-ELE-002.SEAbiertaN1;
89;50;2E07-ELE-002.SEAbiertaN1;
89;51;2E08-ELE-002.SEAbiertaN1;
89;52;2E09-ELE-002.SEAbiertaN1;
89;53;2E10-ELE-002.SEAbiertaN1;
89;54;2E11-ELE-002.SEAbiertaN1;
89;55;2E10-ELE-002.SEAbiertaE47;
89;56;2E11-ELE-002.SEAbiertaAux;
89;57;2E12-ELE-002.SEAbiertaN1;
89;58;2E13-ELE-002.SEAbiertaN1;
89;59;2E14-ELE-002.SEAbiertaN1;
89;60;2E15-ELE-002.SEAbiertaN1;
89;61;2E16-ELE-002.SEAbiertaN1;
89;62;2E17-ELE-002.SEAbiertaN1;
89;63;2E18-ELE-002.SEAbiertaN1;
89;64;2E19-ELE-002.SEAbiertaN1;
89;65;2E20-ELE-002.SEAbiertaN1;
89;66;2E21-ELE-002.SEAbiertaN1;
89;67;2E21-ELE-004.SEAbiertaN1;
89;68;2E21-ELE-004.SEAbiertaN2;
89;69;2E23-ELE-002.SEAbiertaAux;
89;70;2E24-ELE-002.SEAbiertaN1;
89;71;2E25-ELE-002.SEAbiertaN1;
89;72;2E28-ELE-002.SEAbiertaN1;
89;73;2E29-ELE-002.SEAbiertaN1;
95;1;SYNC_SERVER;
